Loss
0.6692333
-9.390374
-15.024368
-3.9761128
3.84415
-0.5026398
3.0240073
-7.965004
3.3151937
-8.185147
-3.6480312
0.99981403
